78.21228769831467, -55.62409537546171, 0.5, 0.5
78.1907316454595, -55.056840447806884, 0.5, 0.5
78.16872145928812, -54.48960295956402, 0.5, 0.5
78.14635215087225, -53.92237951998805, 0.5, 0.5
78.12369131093084, -53.3551676524319, 0.5, 0.5
78.1007876860163, -52.787965536489835, 0.5, 0.5
78.0776767729251, -52.22077182878543, 0.5, 0.5
78.05438452525829, -51.653585538787155, 0.5, 0.5
78.03109227759147, -51.08639924878887, 0.5, 0.5
78.00780002992465, -50.519212958790604, 0.5, 0.5
77.98450778225782, -49.95202666879232, 0.5, 0.5
77.961215534591, -49.384840378794046, 0.5, 0.5
77.93792328692419, -48.81765408879576, 0.5, 0.5
77.7427162213167, -48.28460904576441, 0.5, 0.5
77.39420398566972, -47.83652195828284, 0.5, 0.5
76.92561124823213, -47.51611025003213, 0.5, 0.5
76.39399408681277, -47.317047420634474, 0.5, 0.5
75.85209836725338, -47.14795618642469, 0.5, 0.5
75.30801546320416, -46.986040745886264, 0.5, 0.5
74.76338600046245, -46.82597337045621, 0.5, 0.5
74.21860579052482, -46.666419808215544, 0.5, 0.5
73.67382558058716, -46.506866245974884, 0.5, 0.5
73.12904537064954, -46.34731268373422, 0.5, 0.5
72.5842651607119, -46.18775912149356, 0.5, 0.5
72.03948495077425, -46.0282055592529, 0.5, 0.5
71.49470474083662, -45.86865199701224, 0.5, 0.5
70.94992453089898, -45.70909843477157, 0.5, 0.5
70.40514432096134, -45.54954487253091, 0.5, 0.5
69.86036411102371, -45.38999131029025, 0.5, 0.5
69.31558390108606, -45.23043774804959, 0.5, 0.5
68.77080369114843, -45.07088418580893, 0.5, 0.5
68.22602348121079, -44.91133062356826, 0.5, 0.5
67.68124327127315, -44.7517770613276, 0.5, 0.5
67.1364630613355, -44.59222349908694, 0.5, 0.5
66.59168285139786, -44.43266993684628, 0.5, 0.5
66.04690264146022, -44.27311637460562, 0.5, 0.5
65.50212243152258, -44.11356281236496, 0.5, 0.5
64.95734222158494, -43.95400925012429, 0.5, 0.5
64.41256201164731, -43.79445568788363, 0.5, 0.5
63.86778180170967, -43.63490212564297, 0.5, 0.5
